3.404769,0.79566,0.072708,0.0,0.0,0.569549,0.010019,0.0,0.0,0.246219,0.00251,0.0,0.0,0.114167,0.114167,0.114167,0.0,0.0,0.0,0.122548,0.236688,-0.204489,-5.2e-05,0.0,0.116462,0.23352,0.065425,-0.179385,0.0
0.79566,3.404769,0.496075,0.0,0.0,2.60002,0.32909,0.0,0.0,1.394351,0.114431,0.0,0.0,1.862632,1.862632,1.862632,0.0,0.0,0.0,1.034874,1.39193,-1.385186,-0.000372,0.0,0.777419,1.258846,0.443174,-0.978253,0.0
0.072708,0.496075,3.404769,0.0,0.0,0.482583,1.707562,0.0,0.0,0.289067,0.572195,0.0,0.0,0.673666,0.224555,0.224555,0.0,0.0,0.0,1.295894,0.789852,-1.63172,-0.000595,0.0,-0.190263,0.088508,0.261816,0.390189,0.0
0.0,0.0,0.0,3.404769,0.0,0.0,0.0,1.707562,0.0,0.0,0.0,0.572195,0.0,0.0,0.0,0.0,0.388942,0.0,0.0,0.000297,0.000135,-0.00053,0.611092,0.0,0.852904,0.46373,0.633505,-1.010708,0.0
0.0,0.0,0.0,0.0,3.404769,0.0,0.0,0.0,1.707562,0.0,0.0,0.0,0.572195,0.0,0.0,0.0,0.0,0.388942,0.0,0.0,0.0,0.0,0.0,0.611092,0.0,0.0,0.0,0.0,0.442139
0.569549,2.60002,0.482583,0.0,0.0,3.404769,0.96224,0.0,0.0,2.678366,0.645041,0.0,0.0,2.379984,2.379984,2.379984,0.0,0.0,0.0,2.01243,2.788006,-1.00143,-0.000318,0.0,1.263764,2.170282,0.520042,-0.717504,0.0
0.010019,0.32909,1.707562,0.0,0.0,0.96224,3.404769,0.0,0.0,1.153043,2.282399,0.0,0.0,1.018376,0.339459,0.339459,0.0,0.0,0.0,2.985929,2.788246,-0.270128,-0.000507,0.0,-0.351779,0.312271,0.577785,0.269067,0.0
0.0,0.0,0.0,1.707562,0.0,0.0,0.0,3.404769,0.0,0.0,0.0,2.282399,0.0,0.0,0.0,0.0,0.587959,0.0,0.0,0.000693,0.000494,-0.000381,1.344693,0.0,1.629003,1.442446,0.742131,-0.216532,0.0
0.0,0.0,0.0,0.0,1.707562,0.0,0.0,0.0,3.404769,0.0,0.0,0.0,2.282399,0.0,0.0,0.0,0.0,0.587959,0.0,0.0,0.0,0.0,0.0,1.344693,0.0,0.0,0.0,0.0,0.807388
0.246219,1.394351,0.289067,0.0,0.0,2.678366,1.153043,0.0,0.0,3.404769,1.720052,0.0,0.0,1.602904,1.602904,1.602904,0.0,0.0,0.0,1.825814,3.544915,-0.141552,-9.9e-05,0.0,1.041296,2.320243,0.326036,-0.207548,0.0
